,CustomerID,Number Of Purchases,Days From Last Purchase,Days From First Purchase,Total Revenue,Cluster Category
1889,13870.0,1325,2.0,287.0,2770,2
1890,18183.0,371,227.0,274.0,632,0
1891,13971.0,1844,18.0,285.0,2758,2
1892,13308.0,843,22.0,203.0,1385,1
1893,14688.0,3621,7.0,373.0,5630,2
1894,17502.0,376,9.0,29.0,689,3
1895,18282.0,103,7.0,126.0,178,3
1896,14191.0,3662,1.0,220.0,4684,1
1897,16986.0,1040,29.0,30.0,1873,3
1898,16987.0,402,3.0,205.0,1625,1
1899,16108.0,615,84.0,84.0,842,3
1900,12912.0,670,2.0,40.0,1662,3
1901,12407.0,1416,49.0,264.0,1708,2
1902,17733.0,463,38.0,261.0,692,2
1903,18218.0,584,211.0,281.0,662,0
1904,15172.0,1611,8.0,236.0,1624,1
1905,13032.0,375,52.0,87.0,1010,3
1906,12450.0,128,156.0,173.0,197,1
1907,17124.0,130,185.0,185.0,298,1
1908,17396.0,2005,39.0,371.0,7330,2
1909,13707.0,351,267.0,315.0,806,0
1910,15891.0,442,226.0,226.0,524,0
1911,17425.0,407,19.0,60.0,759,3
1912,17812.0,350,12.0,368.0,732,2
1913,14036.0,268,284.0,284.0,626,0
1914,16609.0,2420,15.0,252.0,5493,2
1915,17024.0,69,45.0,157.0,95,1
1916,16409.0,1306,36.0,317.0,2028,2
1917,16184.0,561,64.0,211.0,1158,1
1918,17239.0,150,312.0,312.0,382,0
1919,16873.0,3840,4.0,364.0,7123,2
1920,16950.0,644,56.0,367.0,1178,2
1921,16594.0,64,75.0,75.0,181,3
1922,15699.0,113,17.0,17.0,309,3
1923,14997.0,1120,46.0,178.0,546,1
1924,17045.0,106,113.0,247.0,339,1
1925,14733.0,3764,16.0,367.0,9585,2
1926,16900.0,833,16.0,63.0,887,3
1927,17092.0,1131,50.0,277.0,1777,2
1928,12573.0,84,227.0,227.0,160,0
1929,14261.0,406,50.0,78.0,1163,3
1930,15253.0,866,16.0,169.0,918,1
1931,16803.0,245,65.0,65.0,332,3
1932,18092.0,4252,2.0,365.0,9068,2
1933,13363.0,710,17.0,43.0,992,3
1934,14561.0,1014,75.0,184.0,1080,1
1935,15100.0,80,333.0,373.0,876,0
1936,16126.0,2125,29.0,296.0,6287,2
1937,15644.0,557,166.0,261.0,812,1
1938,18191.0,140,261.0,261.0,207,0
1939,17101.0,815,10.0,178.0,1621,1
1940,13882.0,953,2.0,64.0,1191,3
1941,14463.0,179,98.0,205.0,529,1
1942,13279.0,73,78.0,78.0,137,3
1943,14714.0,229,24.0,24.0,160,3
1944,15640.0,6607,4.0,372.0,12515,2
1945,14628.0,272,91.0,242.0,671,1
1946,15376.0,619,40.0,222.0,1233,1
1947,17509.0,3534,57.0,63.0,6115,3
1948,15571.0,264,11.0,78.0,650,3
1949,17614.0,238,57.0,57.0,390,3
1950,14354.0,210,5.0,30.0,163,3
1951,14473.0,88,74.0,282.0,234,2
1952,13670.0,282,75.0,75.0,349,3
1953,14348.0,183,260.0,260.0,409,0
1954,15313.0,25,110.0,110.0,52,1
1955,14132.0,3368,2.0,183.0,3586,1
1956,16281.0,934,72.0,72.0,2062,3
1957,13899.0,156,16.0,274.0,388,2
1958,15569.0,666,103.0,332.0,1375,2
1959,13636.0,592,36.0,285.0,949,2
1960,12770.0,743,210.0,210.0,1351,0
1961,17783.0,354,72.0,247.0,283,1
1962,18262.0,182,140.0,140.0,149,1
1963,18216.0,200,31.0,31.0,481,3
1964,15158.0,198,45.0,45.0,401,3
1965,15016.0,76,172.0,172.0,170,1
1966,17234.0,55,182.0,182.0,149,1
1967,17007.0,597,50.0,357.0,889,2
1968,17027.0,421,78.0,317.0,890,2
1969,14665.0,740,60.0,310.0,1835,2
1970,16189.0,134,15.0,85.0,215,3
1971,18232.0,302,81.0,197.0,592,1
1972,13936.0,330,179.0,179.0,376,1
1973,17671.0,772,15.0,365.0,1572,2
1974,17633.0,644,31.0,120.0,1324,3
1975,15168.0,52,25.0,25.0,106,3
1976,13500.0,609,23.0,122.0,1166,3
1977,16913.0,82,290.0,290.0,113,0
1978,17835.0,348,2.0,23.0,350,3
1979,13049.0,268,64.0,318.0,656,2
1980,17351.0,113,36.0,273.0,587,2
1981,16852.0,56,10.0,176.0,144,1
1982,14247.0,47,278.0,278.0,136,0
1983,16811.0,477,4.0,17.0,547,3
1984,17250.0,168,3.0,261.0,384,2
1985,13307.0,4,120.0,120.0,15,1
1986,16883.0,104,187.0,371.0,276,0
1987,14829.0,452,29.0,372.0,697,2
1988,14388.0,1941,10.0,372.0,3212,2
1989,15570.0,2067,7.0,369.0,4165,2
1990,12841.0,2757,4.0,371.0,4022,2
1991,12370.0,2353,51.0,360.0,3545,2
1992,17120.0,120,233.0,233.0,307,0
1993,16720.0,182,26.0,26.0,155,3
1994,12434.0,394,84.0,260.0,806,1
1995,15109.0,131,245.0,245.0,484,0
1996,16213.0,48,78.0,78.0,159,3
1997,14539.0,428,15.0,44.0,537,3
1998,16838.0,185,197.0,288.0,588,0
1999,17459.0,537,43.0,60.0,657,3
2000,15532.0,521,25.0,358.0,1580,2
2001,16243.0,110,33.0,54.0,409,3
2002,14494.0,92,25.0,25.0,139,3
2003,15332.0,652,366.0,369.0,1661,0
2004,12752.0,2262,81.0,81.0,4366,3
2005,16416.0,672,26.0,56.0,1051,3
2006,16392.0,203,269.0,269.0,221,0
2007,15272.0,310,57.0,86.0,721,3
2008,17442.0,1496,36.0,290.0,2248,2
2009,16209.0,1179,88.0,246.0,2262,1
2010,13722.0,1401,131.0,282.0,2375,1
2011,14067.0,361,63.0,96.0,374,3
2012,14412.0,786,42.0,72.0,770,3
2013,17884.0,854,3.0,371.0,717,2
2014,14651.0,344,67.0,211.0,654,1
2015,14477.0,720,19.0,297.0,1309,2
2016,17517.0,102,308.0,308.0,153,0
2017,14594.0,185,7.0,373.0,379,2
2018,16820.0,307,95.0,95.0,497,3
2019,17669.0,1916,42.0,249.0,3406,1
2020,16692.0,152,256.0,289.0,1276,0
2021,12790.0,166,192.0,192.0,324,1
2022,12550.0,569,79.0,79.0,964,3
2023,13876.0,36,63.0,63.0,122,3
2024,18065.0,1027,5.0,364.0,2392,2
2025,17122.0,80,119.0,119.0,138,1
2026,14233.0,680,49.0,317.0,1462,2
2027,16988.0,43,5.0,5.0,126,3
2028,15836.0,26,50.0,50.0,137,3
2029,16211.0,154,88.0,88.0,547,3
2030,15286.0,55,49.0,49.0,240,3
2031,16363.0,52,53.0,53.0,109,3
2032,13649.0,139,256.0,366.0,346,0
2033,16101.0,757,70.0,70.0,1290,3
2034,15079.0,389,212.0,365.0,895,0
2035,13147.0,144,10.0,99.0,712,3
2036,13311.0,305,4.0,150.0,598,1
2037,16483.0,44,192.0,192.0,139,1
2038,15405.0,193,189.0,189.0,349,1
2039,14342.0,347,21.0,210.0,668,1
2040,15345.0,81,45.0,45.0,393,3
2041,13491.0,903,51.0,372.0,1215,2
2042,15396.0,122,112.0,112.0,288,1
2043,15366.0,621,75.0,358.0,602,2
2044,13319.0,4724,5.0,365.0,10845,2
2045,15543.0,86,288.0,288.0,127,0
2046,17863.0,2638,59.0,369.0,3159,2
2047,17678.0,207,263.0,263.0,298,0
2048,14897.0,468,7.0,296.0,1366,2
2049,17343.0,56,355.0,355.0,193,0
2050,16516.0,58,30.0,30.0,101,3
2051,15832.0,465,254.0,254.0,836,0
2052,17897.0,229,172.0,373.0,566,0
2053,12379.0,407,81.0,170.0,852,1
2054,17770.0,365,198.0,282.0,1143,0
2055,17297.0,67,17.0,17.0,131,3
2056,15759.0,60,218.0,358.0,253,0
2057,17238.0,1822,2.0,371.0,3744,2
2058,17472.0,462,191.0,299.0,710,0
2059,12781.0,671,63.0,284.0,826,2
2060,13297.0,963,7.0,67.0,2089,3
2061,18205.0,192,36.0,74.0,517,3
2062,15436.0,613,12.0,234.0,1122,1
2063,17157.0,172,7.0,176.0,319,1
2064,12596.0,474,51.0,242.0,618,1
2065,16102.0,942,42.0,128.0,1842,3
2066,13657.0,209,10.0,201.0,382,1
2067,14314.0,296,106.0,106.0,120,3
2068,13639.0,800,74.0,74.0,1033,3
2069,17855.0,197,372.0,372.0,208,0
2070,14947.0,179,72.0,130.0,290,1
2071,13740.0,425,240.0,240.0,350,0
2072,16846.0,135,50.0,50.0,214,3
2073,12949.0,2381,30.0,252.0,4167,2
2074,16488.0,728,33.0,148.0,498,1
2075,15296.0,1766,50.0,326.0,3672,2
2076,13739.0,54,18.0,18.0,216,3
2077,12974.0,24,197.0,197.0,144,1
2078,18050.0,40,359.0,359.0,74,0
2079,12720.0,4672,2.0,369.0,5781,2
2080,13728.0,458,36.0,310.0,1016,2
2081,16260.0,311,50.0,50.0,1035,3
2082,12712.0,1062,28.0,371.0,4396,2
2083,18227.0,21,217.0,217.0,93,0
2084,16650.0,372,71.0,71.0,518,3
2085,14921.0,953,30.0,201.0,1316,1
2086,14403.0,519,130.0,247.0,1475,1
2087,16173.0,575,15.0,98.0,1418,3
2088,15907.0,509,3.0,210.0,967,1
2089,13394.0,2392,1.0,309.0,2520,2
2090,14221.0,2191,42.0,339.0,3432,2
2091,18018.0,55,108.0,199.0,122,1
2092,17791.0,46,29.0,29.0,106,3
2093,17939.0,40,159.0,159.0,99,1
2094,16005.0,300,12.0,270.0,615,2
2095,15675.0,527,81.0,280.0,323,2
2096,15480.0,303,116.0,116.0,905,1
2097,17988.0,43,11.0,326.0,201,2
2098,17864.0,810,12.0,275.0,597,2
2099,14489.0,299,207.0,207.0,463,0
2100,14408.0,1616,10.0,264.0,2606,2
2101,14029.0,198,63.0,144.0,467,1
2102,15101.0,241,8.0,359.0,317,2
2103,16601.0,134,40.0,40.0,244,3
2104,13883.0,1436,10.0,253.0,2674,2
2105,16861.0,140,59.0,158.0,173,1
2106,16014.0,265,37.0,291.0,662,2
2107,16275.0,336,196.0,196.0,559,1
2108,17716.0,3072,22.0,267.0,5655,2
2109,17504.0,1664,206.0,322.0,2997,0
2110,15422.0,38,323.0,323.0,97,0
2111,17181.0,241,57.0,373.0,239,2
2112,15275.0,498,37.0,37.0,615,3
2113,15664.0,157,50.0,50.0,386,3
2114,12757.0,2402,15.0,211.0,7857,1
2115,13396.0,600,29.0,319.0,1360,2
2116,16800.0,540,11.0,11.0,1201,3
2117,13271.0,253,37.0,37.0,217,3
2118,15098.0,121,182.0,182.0,39916,1
2119,16841.0,2250,36.0,287.0,1869,2
2120,12615.0,1376,2.0,168.0,2291,1
2121,16380.0,1524,61.0,61.0,1780,3
2122,14315.0,1021,44.0,266.0,2481,2
2123,18150.0,332,32.0,201.0,566,1
2124,15506.0,848,22.0,138.0,979,3
2125,13811.0,68,183.0,239.0,814,1
2126,16639.0,510,31.0,235.0,1257,1
2127,15312.0,516,75.0,354.0,924,2
2128,13501.0,560,288.0,288.0,1340,0
2129,17284.0,1364,60.0,336.0,1652,2
2130,12984.0,26,18.0,18.0,97,3
2131,16598.0,73,285.0,285.0,145,0
2132,13082.0,4324,126.0,338.0,3613,2
2133,13434.0,300,74.0,96.0,534,3
2134,14975.0,380,57.0,57.0,279,3
2135,17704.0,343,168.0,239.0,885,1
2136,17115.0,372,8.0,233.0,837,1
2137,12444.0,1153,21.0,171.0,5005,1
2138,12530.0,913,59.0,336.0,1662,2
2139,17212.0,147,253.0,253.0,226,0
2140,14535.0,1831,60.0,248.0,2864,1
2141,12643.0,1808,128.0,332.0,3344,2
2142,14375.0,194,185.0,185.0,257,1
2143,16573.0,360,84.0,290.0,663,2
2144,17048.0,485,117.0,331.0,925,2
2145,16274.0,155,373.0,373.0,357,0
2146,17564.0,146,24.0,80.0,454,3
2147,15829.0,996,99.0,140.0,636,1
2148,14002.0,877,134.0,156.0,529,1
2149,16866.0,60,140.0,161.0,207,1
2150,13747.0,8,373.0,373.0,79,0
2151,18106.0,128,329.0,329.0,430,0
2152,16356.0,93,197.0,277.0,211,0
2153,12584.0,416,3.0,280.0,2338,2
2154,13211.0,874,10.0,361.0,1197,2
2155,13572.0,534,205.0,205.0,1384,1
2156,13826.0,82,176.0,176.0,189,1
2157,15118.0,1440,134.0,134.0,244,1
2158,16954.0,1054,0.0,359.0,2085,2
2159,12919.0,673,8.0,169.0,1335,1
2160,13817.0,211,29.0,351.0,382,2
2161,16017.0,102,47.0,47.0,211,3
2162,16245.0,1014,23.0,256.0,1413,2
2163,13013.0,2224,1.0,371.0,4810,2
2164,14667.0,5385,10.0,368.0,9241,2
2165,15189.0,6149,1.0,332.0,16225,2
2166,15520.0,314,1.0,1.0,343,3
2167,15582.0,453,24.0,220.0,682,1
2168,17995.0,133,281.0,281.0,76,0
2169,17232.0,203,2.0,14.0,421,3
2170,13477.0,1021,37.0,291.0,1454,2
2171,15124.0,233,22.0,191.0,184,1
2172,15739.0,472,66.0,66.0,449,3
2173,12680.0,443,0.0,113.0,862,3
2174,17173.0,1122,5.0,131.0,3766,3
2175,12490.0,3064,5.0,329.0,5417,2
2176,12654.0,264,10.0,295.0,601,2
2177,12558.0,196,7.0,7.0,269,3
2178,14569.0,79,1.0,1.0,227,3
2179,17990.0,414,236.0,361.0,630,0
2180,17015.0,1981,28.0,185.0,1842,1
2181,17183.0,1296,7.0,105.0,3347,3
2182,14813.0,67,369.0,369.0,155,0
2183,15653.0,1200,92.0,115.0,877,1
2184,16097.0,87,240.0,240.0,185,0
2185,17314.0,1896,24.0,312.0,2527,2
2186,15987.0,1556,12.0,368.0,1451,2
2187,13091.0,466,28.0,28.0,345,3
2188,13521.0,736,1.0,10.0,1093,3
2189,16016.0,620,3.0,366.0,1508,2
2190,12763.0,316,138.0,369.0,494,2
2191,15093.0,3760,18.0,372.0,4597,2
2192,14177.0,205,86.0,179.0,559,1
2193,17303.0,144,361.0,361.0,250,0
2194,15753.0,144,304.0,304.0,79,0
2195,14880.0,373,77.0,288.0,706,2
2196,15457.0,132,262.0,262.0,237,0
2197,17164.0,1501,32.0,273.0,2467,2
2198,12374.0,342,25.0,25.0,742,3
2199,17686.0,2478,7.0,302.0,5739,2
2200,14653.0,950,1.0,338.0,1947,2
2201,16709.0,851,84.0,281.0,3029,2
2202,16442.0,446,1.0,360.0,616,2
2203,16942.0,811,12.0,227.0,1920,1
2204,14603.0,400,274.0,274.0,660,0
2205,16706.0,249,37.0,114.0,531,3
2206,16084.0,216,299.0,299.0,436,0
2207,14037.0,46,176.0,364.0,147,0
2208,14692.0,265,137.0,322.0,591,2
2209,16992.0,860,10.0,284.0,1614,2
2210,14460.0,881,110.0,310.0,434,2
2211,16723.0,399,91.0,107.0,589,3
2212,15969.0,124,2.0,185.0,666,1
2213,16278.0,114,100.0,100.0,566,3
2214,14013.0,462,110.0,275.0,473,1
2215,12931.0,28004,21.0,357.0,42055,2
2216,14045.0,535,109.0,373.0,1659,2
2217,17684.0,145,43.0,43.0,239,3
2218,12836.0,1064,59.0,311.0,2612,2
2219,17085.0,786,123.0,362.0,1566,2
2220,17976.0,106,372.0,372.0,353,0
2221,13994.0,940,3.0,148.0,2313,3
2222,15661.0,236,317.0,338.0,309,0
2223,17567.0,2632,7.0,372.0,4331,2
2224,16498.0,45,161.0,162.0,100,1
2225,13736.0,497,5.0,260.0,731,2
2226,15068.0,364,46.0,256.0,553,2
2227,17644.0,1793,1.0,260.0,2895,2
2228,13967.0,42,145.0,145.0,80,1
2229,18155.0,266,75.0,291.0,371,2
2230,15513.0,5709,33.0,373.0,14758,2
2231,17796.0,178,40.0,369.0,697,2
2232,12832.0,195,32.0,98.0,383,3
2233,13990.0,190,213.0,213.0,311,0
2234,16768.0,196,47.0,271.0,478,2
2235,13566.0,575,40.0,82.0,874,3
2236,14662.0,602,28.0,316.0,771,2
2237,16676.0,636,33.0,337.0,1592,2
2238,14889.0,90,336.0,336.0,135,0
2239,15886.0,147,60.0,60.0,181,3
2240,17660.0,130,141.0,141.0,196,1
2241,14286.0,4338,23.0,242.0,4628,1
2242,13411.0,72,107.0,107.0,213,3
2243,16574.0,416,71.0,71.0,451,3
2244,13068.0,200,10.0,319.0,344,2
2245,15654.0,475,9.0,26.0,922,3
2246,13932.0,72,294.0,294.0,307,0
2247,14680.0,13476,25.0,371.0,28754,2
2248,13644.0,2067,16.0,105.0,2624,3
2249,13028.0,798,22.0,45.0,661,3
2250,12430.0,117,43.0,43.0,256,3
2251,12809.0,220,177.0,177.0,489,1
2252,12399.0,1178,119.0,261.0,1108,1
2253,18084.0,312,16.0,16.0,90,3
2254,17994.0,497,121.0,290.0,678,2
2255,13581.0,30,309.0,309.0,117,0
2256,17064.0,318,58.0,327.0,859,2
2257,16494.0,675,296.0,296.0,826,0
2258,14171.0,167,98.0,98.0,363,3
2259,16648.0,281,42.0,42.0,290,3
2260,16965.0,291,226.0,226.0,201,0
2261,13800.0,331,309.0,309.0,558,0
2262,13803.0,121,255.0,255.0,277,0
2263,15976.0,277,165.0,220.0,430,1
2264,17079.0,24,78.0,78.0,118,3
2265,13439.0,242,255.0,255.0,283,0
2266,15676.0,2252,18.0,283.0,3435,2
2267,17937.0,1754,8.0,362.0,4301,2
2268,14371.0,34,295.0,295.0,100,0
2269,16611.0,47,186.0,186.0,129,1
2270,16038.0,244,7.0,201.0,471,1
2271,15468.0,155,51.0,51.0,467,3
2272,12410.0,211,308.0,308.0,693,0
2273,17698.0,93,260.0,260.0,154,0
2274,15942.0,232,133.0,133.0,337,1
2275,17900.0,73,190.0,190.0,112,1
2276,14179.0,330,40.0,52.0,719,3
2277,12388.0,1462,15.0,326.0,2780,2
2278,17588.0,676,100.0,232.0,1240,1
2279,14709.0,2484,15.0,358.0,4921,2
2280,12930.0,252,78.0,171.0,415,1
2281,16113.0,176,183.0,183.0,161,1
2282,13697.0,177,38.0,38.0,151,3
2283,16597.0,184,4.0,4.0,90,3
2284,13735.0,1130,24.0,234.0,2885,1
2285,17050.0,1614,96.0,299.0,3228,2
2286,18252.0,239,50.0,171.0,526,1
2287,14646.0,196915,1.0,354.0,280206,2
2288,14407.0,1415,107.0,276.0,2157,1
2289,16365.0,504,17.0,367.0,1540,2
2290,12994.0,459,4.0,268.0,974,2
2291,16688.0,804,1.0,60.0,1260,3
2292,15615.0,5508,10.0,359.0,10399,2
2293,17356.0,166,311.0,311.0,178,0
2294,14104.0,72,154.0,165.0,216,1
2295,12999.0,342,196.0,245.0,455,0
2296,13564.0,661,144.0,368.0,1749,2
2297,16708.0,285,45.0,45.0,656,3
2298,12417.0,1552,3.0,357.0,3649,2
2299,13650.0,922,16.0,267.0,1836,2
2300,12408.0,1409,32.0,260.0,2888,2
2301,12686.0,107,371.0,371.0,89,0
2302,17548.0,58,233.0,233.0,103,0
2303,14277.0,1984,15.0,212.0,4216,1
2304,14474.0,140,46.0,46.0,547,3
2305,13033.0,83,357.0,357.0,190,0
2306,16499.0,127,360.0,364.0,365,0
2307,17905.0,407,71.0,373.0,800,2
2308,15919.0,545,19.0,368.0,639,2
2309,17340.0,5967,29.0,366.0,12353,2
2310,18158.0,354,9.0,88.0,453,3
2311,15550.0,295,4.0,301.0,575,2
2312,17430.0,190,32.0,365.0,265,2
2313,17723.0,792,127.0,214.0,3276,1
2314,17019.0,827,11.0,368.0,1272,2
2315,17221.0,288,7.0,36.0,335,3
2316,16201.0,1286,3.0,109.0,1863,3
2317,16738.0,3,297.0,297.0,3,0
2318,15197.0,469,10.0,358.0,1079,2
2319,14626.0,1403,23.0,233.0,2791,1
2320,15028.0,459,8.0,368.0,627,2
2321,13835.0,442,25.0,215.0,834,1
2322,15104.0,637,196.0,282.0,1027,0
2323,15853.0,135,51.0,51.0,110,3
2324,14015.0,378,52.0,52.0,917,3
2325,14720.0,219,5.0,126.0,663,3
2326,12736.0,173,332.0,332.0,234,0
2327,13305.0,1232,4.0,372.0,2000,2
2328,18109.0,4237,1.0,369.0,8052,2
2329,17385.0,201,14.0,14.0,261,3
2330,13497.0,163,282.0,368.0,348,0
2331,15689.0,84,119.0,361.0,254,2
2332,12598.0,1964,9.0,284.0,3023,2
2333,15060.0,263,8.0,9.0,303,3
2334,15438.0,59,131.0,131.0,156,1
2335,13471.0,1590,1.0,47.0,2531,3
2336,17361.0,157,49.0,291.0,488,2
2337,16022.0,261,260.0,260.0,628,0
2338,14930.0,1166,108.0,274.0,2372,1
2339,17110.0,50,165.0,165.0,163,1
2340,16884.0,320,37.0,37.0,429,3
2341,16185.0,260,16.0,232.0,529,1
2342,16216.0,254,267.0,267.0,914,0
2343,15247.0,160,122.0,122.0,356,1
2344,15746.0,178,134.0,134.0,196,1
2345,13364.0,71,71.0,71.0,134,3
2346,13040.0,355,8.0,33.0,676,3
2347,14290.0,915,11.0,361.0,2314,2
2348,12456.0,1633,44.0,254.0,3181,2
2349,16377.0,1500,267.0,267.0,676,0
2350,13928.0,129,10.0,133.0,464,3
2351,13520.0,1649,58.0,371.0,3624,2
2352,17242.0,611,108.0,180.0,1135,1
2353,12546.0,633,46.0,77.0,1161,3
2354,13061.0,107,72.0,72.0,248,3
2355,12660.0,127,11.0,11.0,245,3
2356,12738.0,148,372.0,372.0,155,0
2357,17236.0,474,12.0,362.0,916,2
2358,16584.0,646,80.0,254.0,936,1
2359,17848.0,398,81.0,358.0,901,2
2360,18130.0,824,15.0,57.0,1059,3
2361,17117.0,68,288.0,288.0,116,0
2362,15655.0,324,243.0,243.0,560,0
2363,14251.0,1674,1.0,57.0,2879,3
2364,18173.0,1220,86.0,274.0,2106,2
2365,15303.0,248,290.0,290.0,574,0
2366,15800.0,335,107.0,246.0,699,1
2367,13026.0,1620,1.0,275.0,975,2
2368,15822.0,375,3.0,359.0,885,2
2369,14608.0,437,4.0,362.0,1785,2
2370,16205.0,517,30.0,179.0,761,1
2371,15392.0,1277,4.0,360.0,1535,2
2372,16928.0,2114,80.0,373.0,2847,2
2373,14165.0,54,275.0,275.0,122,0
2374,13790.0,748,4.0,4.0,348,3
2375,12348.0,2341,75.0,358.0,1797,2
2376,13263.0,4780,1.0,325.0,7454,2
2377,14552.0,91,151.0,151.0,165,1
2378,14396.0,225,65.0,371.0,487,2
2379,12897.0,110,204.0,301.0,216,0
2380,15333.0,344,208.0,208.0,1028,0
2381,15692.0,138,28.0,28.0,191,3
2382,16790.0,898,3.0,37.0,1545,3
2383,17856.0,842,1.0,281.0,1418,2
2384,12659.0,105,29.0,29.0,91,3
2385,13667.0,154,149.0,149.0,305,1
2386,17148.0,82,51.0,51.0,124,3
2387,16560.0,500,26.0,358.0,841,2
2388,17827.0,1247,5.0,364.0,1995,2
2389,15754.0,199,51.0,246.0,458,1
2390,16919.0,1413,156.0,368.0,2596,2
2391,14267.0,530,162.0,260.0,1516,1
2392,14759.0,569,4.0,232.0,1625,1
2393,13941.0,2364,21.0,372.0,5112,2
2394,16474.0,943,7.0,145.0,1871,3
2395,16276.0,420,176.0,176.0,810,1
2396,13652.0,578,45.0,368.0,1095,2
2397,13509.0,1106,8.0,284.0,979,2
2398,15935.0,115,239.0,241.0,416,0
2399,12935.0,1853,2.0,319.0,2160,2
2400,15768.0,244,115.0,225.0,621,1
2401,17935.0,82,138.0,141.0,145,1
2402,12863.0,188,52.0,52.0,521,3
2403,15367.0,1057,57.0,275.0,1877,2
2404,15811.0,1071,22.0,365.0,2218,2
2405,15732.0,215,212.0,372.0,294,0
2406,12830.0,9848,37.0,171.0,6814,1
2407,15346.0,144,332.0,332.0,252,0
2408,17128.0,76,334.0,334.0,157,0
2409,17557.0,306,14.0,81.0,541,3
2410,15157.0,2392,3.0,358.0,1936,2
2411,14356.0,277,79.0,81.0,701,3
2412,15983.0,892,22.0,373.0,1475,2
2413,15814.0,1271,16.0,50.0,1945,3
2414,16076.0,1435,3.0,208.0,2234,1
2415,15185.0,666,70.0,70.0,310,3
2416,12873.0,128,282.0,282.0,374,0
2417,12715.0,197,106.0,106.0,353,3
2418,17709.0,17,169.0,169.0,137,1
2419,16715.0,642,78.0,78.0,301,3
2420,14387.0,819,32.0,109.0,1770,3
2421,17690.0,1773,30.0,373.0,4757,2
2422,17841.0,23071,1.0,373.0,40991,2
2423,13538.0,175,43.0,315.0,1280,2
2424,12703.0,164,71.0,71.0,283,3
2425,12827.0,197,5.0,44.0,430,3
2426,14257.0,1682,64.0,318.0,3099,2
2427,13381.0,2029,31.0,298.0,3639,2
2428,15514.0,2160,12.0,364.0,4139,2
2429,16770.0,464,57.0,372.0,770,2
2430,16342.0,157,75.0,179.0,322,1
2431,16748.0,880,17.0,334.0,1515,2
2432,15149.0,128,133.0,133.0,520,1
2433,13390.0,224,74.0,74.0,544,3
2434,15723.0,87,364.0,364.0,203,0
2435,17667.0,1033,66.0,298.0,2055,2
2436,17034.0,410,16.0,287.0,745,2
2437,16460.0,879,28.0,81.0,814,3
2438,15855.0,470,136.0,263.0,712,1
2439,16491.0,478,46.0,46.0,731,3
2440,12491.0,260,38.0,38.0,460,3
2441,17359.0,161,11.0,11.0,127,3
2442,13832.0,28,19.0,19.0,52,3
2443,14609.0,7026,72.0,296.0,601,2
2444,13708.0,306,271.0,271.0,296,0
2445,17175.0,866,44.0,296.0,1443,2
2446,14305.0,1089,71.0,135.0,1858,1
2447,13117.0,945,21.0,372.0,984,2
2448,15602.0,1137,8.0,368.0,1297,2
2449,15215.0,225,46.0,96.0,734,3
2450,14530.0,1410,25.0,296.0,2925,2
2451,13294.0,453,189.0,249.0,873,0
2452,16124.0,48,317.0,317.0,249,0
2453,15453.0,845,1.0,187.0,1388,1
2454,14581.0,217,16.0,16.0,138,3
2455,15925.0,93,194.0,194.0,207,1
2456,16823.0,136,227.0,227.0,358,0
2457,14381.0,146,52.0,52.0,202,3
2458,16613.0,293,70.0,70.0,618,3
2459,12519.0,183,63.0,63.0,340,3
2460,17849.0,114,218.0,333.0,605,0
2461,16712.0,1749,9.0,276.0,3645,2
2462,14518.0,278,64.0,64.0,174,3
2463,14520.0,146,1.0,290.0,270,2
2464,17470.0,1675,44.0,367.0,1125,2
2465,16795.0,239,365.0,365.0,414,0
2466,15180.0,36,367.0,367.0,87,0
2467,16438.0,463,5.0,82.0,798,3
2468,13692.0,1226,24.0,236.0,1488,1
2469,14397.0,1890,2.0,213.0,2612,1
2470,17197.0,191,29.0,29.0,1013,3
2471,14457.0,88,310.0,310.0,113,0
2472,15263.0,89,106.0,106.0,156,3
2473,18062.0,396,173.0,337.0,720,0
2474,14416.0,326,22.0,42.0,490,3
2475,12909.0,1280,39.0,253.0,2178,2
2476,12594.0,1777,37.0,322.0,3338,2
2477,16429.0,9,106.0,106.0,284,3
2478,12559.0,283,310.0,319.0,561,0
2479,13565.0,172,19.0,334.0,240,2
2480,15825.0,220,172.0,172.0,532,1
2481,13182.0,201,45.0,45.0,121,3
2482,12936.0,559,17.0,78.0,1063,3
2483,18035.0,611,35.0,43.0,730,3
2484,17412.0,738,2.0,372.0,1258,2
2485,14050.0,689,31.0,106.0,746,3
2486,18168.0,594,176.0,372.0,1169,0
2487,16187.0,5048,31.0,284.0,6911,2
2488,17852.0,53,11.0,11.0,114,3
2489,16253.0,3233,66.0,255.0,3683,1
2490,15344.0,116,0.0,74.0,563,3
2491,13512.0,143,260.0,260.0,251,0
2492,17913.0,289,58.0,355.0,411,2
2493,16638.0,1255,22.0,368.0,1680,2
2494,16889.0,925,194.0,336.0,1578,0
2495,15801.0,570,46.0,109.0,1063,3
2496,14595.0,978,19.0,313.0,1740,2
2497,14250.0,1200,7.0,89.0,1904,3
2498,15758.0,47,24.0,24.0,205,3
2499,12625.0,1612,211.0,319.0,2683,0
2500,15775.0,68,245.0,245.0,104,0
2501,15187.0,1887,1.0,212.0,4777,1
2502,15510.0,2,330.0,330.0,250,0
2503,16659.0,72,189.0,189.0,39,1
2504,14259.0,68,141.0,141.0,120,1
2505,15353.0,343,254.0,367.0,777,0
